Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2000-10-04,16:14:36,1,9.06,9.00,9.00,1.01
2000-10-04,16:14:49,274,9.56,12.00,7.00,1.01
2000-10-04,16:15:55,50,12.98,10.00,10.00,1.30
2000-10-04,16:16:18,28,11.63,8.00,9.00,1.37
2000-10-04,16:16:36,30,5.36,9.00,9.00,0.60
2000-10-04,16:18:24,274,7.06,8.00,7.00,0.94
2000-10-04,16:18:29,88,5.08,9.00,7.00,0.63
2000-10-04,16:18:44,50,12.35,8.00,12.00,1.24
2000-10-04,16:19:47,28,9.13,7.00,8.00,1.22
2000-10-04,16:21:30,50,9.02,8.00,9.00,1.06
2000-10-04,16:22:32,30,4.64,7.00,8.00,0.62
2000-10-04,16:24:01,88,4.90,8.00,9.00,0.58
2000-10-04,16:24:20,501,7.57,8.00,11.00,0.80
2000-10-04,16:24:58,50,11.89,10.00,9.00,1.25
2000-10-04,16:27:47,30,4.70,10.00,8.00,0.52
2000-10-04,16:28:04,501,7.38,9.00,9.00,0.82
2000-10-04,16:30:49,274,8.32,8.00,10.00,0.92
2000-10-04,16:31:11,88,6.68,8.00,12.00,0.67
2000-10-04,16:32:08,50,12.44,11.00,9.00,1.24
2000-10-04,16:32:36,30,6.19,12.00,9.00,0.59
2000-10-04,16:34:21,50,12.74,10.00,10.00,1.27
2000-10-04,16:34:51,27,4.63,8.00,11.00,0.49
2000-10-04,16:35:53,274,6.74,9.00,8.00,0.79
2000-10-04,16:37:15,88,4.82,10.00,8.00,0.54
2000-10-04,16:37:26,50,11.46,9.00,9.00,1.27
2000-10-04,16:40:16,274,6.92,8.00,7.00,0.92
2000-10-04,16:43:01,27,4.56,9.00,10.00,0.48
2000-10-04,16:43:57,50,3.30,9.00,6.00,0.44
2000-10-04,16:44:33,88,5.14,9.00,8.00,0.61
