Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2001-09-30,16:13:34,7,27.44,0.00,0.00,
2001-09-30,16:14:01,213,24.32,0.00,0.00,
2001-09-30,16:15:12,9,24.58,0.00,0.00,
2001-09-30,16:15:51,13,11.55,0.00,0.00,
2001-09-30,16:16:11,124,26.32,0.00,0.00,
2001-09-30,16:16:42,11,26.92,0.00,0.00,
2001-09-30,16:17:56,19,28.54,0.00,0.00,
2001-09-30,16:18:27,9,25.01,0.00,0.00,
2001-09-30,16:20:17,124,27.87,0.00,0.00,
2001-09-30,16:21:11,11,25.74,0.00,0.00,
2001-09-30,16:21:47,9,27.65,0.00,0.00,
2001-09-30,16:22:59,13,10.61,0.00,0.00,
2001-09-30,16:23:46,7,26.51,0.00,0.00,
2001-09-30,16:24:47,27,26.42,0.00,0.00,
2001-09-30,16:25:59,213,28.32,0.00,0.00,
2001-09-30,16:27:11,19,30.25,0.00,0.00,
2001-09-30,16:28:32,1,10.16,0.00,0.00,
2001-09-30,16:28:58,13,10.40,0.00,0.00,
2001-09-30,16:29:08,27,26.31,0.00,0.00,
2001-09-30,16:30:25,124,24.93,0.00,0.00,
2001-09-30,16:30:30,17,27.98,0.00,0.00,
2001-09-30,16:31:30,213,25.55,0.00,0.00,
2001-09-30,16:32:20,19,29.01,0.00,0.00,
2001-09-30,16:33:00,1,10.58,0.00,0.00,
2001-09-30,16:33:21,27,25.75,0.00,0.00,
2001-09-30,16:36:12,181,25.46,0.00,0.00,
2001-09-30,16:36:21,7,26.42,0.00,0.00,
2001-09-30,16:37:01,11,25.47,0.00,0.00,
2001-09-30,16:37:36,124,24.50,0.00,0.00,
2001-09-30,16:38:15,9,21.65,0.00,0.00,
2001-09-30,16:38:30,44,22.69,0.00,0.00,
2001-09-30,16:39:24,19,23.59,0.00,0.00,
2001-09-30,16:39:36,13,9.62,0.00,0.00,
2001-09-30,16:40:42,1,10.24,0.00,0.00,
2001-09-30,16:41:26,9,19.03,0.00,0.00,
2001-09-30,16:41:39,124,20.70,0.00,0.00,
2001-09-30,16:42:08,7,20.17,0.00,0.00,
2001-09-30,16:42:19,181,19.50,0.00,0.00,
2001-09-30,16:43:55,27,7.84,0.00,0.00,
2001-09-30,16:44:25,1,10.53,0.00,0.00,
2001-09-30,16:44:58,13,10.11,0.00,0.00,
2001-09-30,16:45:33,11,27.13,0.00,0.00,
2001-09-30,16:46:50,19,30.38,0.00,0.00,
2001-09-30,16:49:07,124,18.93,74.00,0.00,0.51
2001-09-30,16:49:35,181,26.51,0.00,0.00,
2001-09-30,16:50:41,9,25.83,0.00,0.00,
2001-09-30,16:51:13,1,10.86,0.00,0.00,
2001-09-30,16:51:40,17,26.32,0.00,0.00,
2001-09-30,16:53:09,19,27.97,0.00,0.00,
2001-09-30,16:54:07,124,26.92,0.00,0.00,
2001-09-30,16:54:44,9,24.58,0.00,0.00,
2001-09-30,16:54:51,17,25.46,0.00,0.00,
2001-09-30,16:55:11,7,24.08,0.00,0.00,
2001-09-30,16:57:12,181,26.02,0.00,0.00,
2001-09-30,16:58:29,19,31.60,0.00,0.00,
2001-09-30,16:58:41,17,22.54,0.00,0.00,
2001-09-30,16:59:14,124,26.92,0.00,0.00,
2001-09-30,17:01:13,11,28.77,0.00,0.00,
2001-09-30,17:01:39,13,1.27,0.00,0.00,
2001-09-30,17:02:39,181,27.43,0.00,0.00,
2001-09-30,17:03:32,9,22.47,0.00,0.00,
2001-09-30,17:03:49,7,28.32,0.00,0.00,
2001-09-30,17:03:58,17,27.12,0.00,0.00,
2001-09-30,17:04:48,1,9.87,0.00,0.00,
2001-09-30,17:06:45,17,28.89,0.00,0.00,
2001-09-30,17:08:03,19,29.75,0.00,0.00,
2001-09-30,17:11:06,124,26.61,0.00,0.00,
2001-09-30,17:12:56,1,9.36,0.00,0.00,
2001-09-30,17:18:34,213,29.61,0.00,0.00,
2001-09-30,17:21:14,17,25.65,0.00,0.00,
2001-09-30,17:24:47,213,25.19,0.00,0.00,
2001-09-30,17:30:02,213,28.20,0.00,0.00,
