Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2001-10-02,14:10:03,124,22.80,20.00,24.00,1.04
2001-10-02,14:12:08,8,22.88,22.00,19.00,1.12
2001-10-02,14:14:00,171,22.80,18.00,17.00,1.30
2001-10-02,14:16:37,9,25.27,19.00,22.00,1.23
2001-10-02,14:18:58,8,22.72,27.00,21.00,0.95
2001-10-02,14:20:30,22,20.06,17.00,20.00,1.08
2001-10-02,14:26:15,88,25.31,24.00,24.00,1.05
2001-10-02,14:29:58,671,17.78,23.00,20.00,0.83
2001-10-02,14:30:23,171,22.99,17.00,18.00,1.31
2001-10-02,14:31:35,5,19.82,20.00,15.00,1.13
2001-10-02,14:31:57,88,24.42,23.00,14.00,1.32
2001-10-02,14:32:21,11,21.05,22.00,18.00,1.05
2001-10-02,14:33:39,197,21.76,23.00,20.00,1.01
2001-10-02,14:34:22,8,21.49,26.00,25.00,0.84
2001-10-02,14:34:42,22,12.08,20.00,17.00,0.65
2001-10-02,14:35:37,181,27.40,18.00,19.00,1.48
2001-10-02,14:37:13,88,25.44,22.00,16.00,1.34
2001-10-02,14:38:25,6,25.67,19.00,20.00,1.32
2001-10-02,14:42:10,10,12.56,21.00,21.00,0.60
2001-10-02,14:42:41,17,28.44,20.00,21.00,1.39
2001-10-02,14:43:30,9,25.01,22.00,23.00,1.11
2001-10-02,14:43:56,22,19.75,19.00,18.00,1.07
2001-10-02,14:44:25,671,26.23,22.00,75.00,0.54
2001-10-02,14:44:56,88,24.76,19.00,20.00,1.27
2001-10-02,14:45:09,39,3.79,24.00,20.00,0.17
2001-10-02,14:45:29,181,26.55,19.00,20.00,1.36
2001-10-02,14:47:22,17,26.51,20.00,22.00,1.26
2001-10-02,14:49:11,181,26.12,25.00,24.00,1.07
2001-10-02,14:50:16,6,20.46,18.00,22.00,1.02
2001-10-02,14:52:04,88,22.77,19.00,24.00,1.06
2001-10-02,14:53:10,17,26.37,25.00,23.00,1.10
2001-10-02,14:54:44,181,26.83,25.00,22.00,1.14
2001-10-02,14:56:27,17,26.95,19.00,17.00,1.50
2001-10-02,14:57:52,88,25.21,25.00,19.00,1.15
2001-10-02,14:58:11,39,22.05,24.00,18.00,1.05
2001-10-02,14:58:22,181,26.80,21.00,22.00,1.25
2001-10-02,15:01:41,124,24.55,22.00,19.00,1.20
2001-10-02,15:03:12,88,24.61,23.00,21.00,1.12
2001-10-02,15:03:53,39,15.31,23.00,20.00,0.71
2001-10-02,15:05:35,11,27.91,21.00,15.00,1.55
2001-10-02,15:07:23,2,24.54,21.00,7.00,1.75
2001-10-02,15:09:27,197,24.76,17.00,21.00,1.30
2001-10-02,15:09:52,181,26.12,18.00,20.00,1.37
2001-10-02,15:10:34,124,23.74,22.00,17.00,1.22
2001-10-02,15:11:01,88,25.34,19.00,20.00,1.30
2001-10-02,15:13:08,2,23.48,24.00,23.00,1.00
2001-10-02,15:14:10,13,13.16,22.00,24.00,0.57
2001-10-02,15:15:37,671,25.21,20.00,20.00,1.26
2001-10-02,15:15:55,181,28.52,20.00,19.00,1.46
2001-10-02,15:17:03,11,26.58,21.00,19.00,1.33
2001-10-02,15:18:03,88,24.54,21.00,7.00,1.75
2001-10-02,15:19:29,13,13.81,26.00,17.00,0.64
2001-10-02,15:19:35,181,22.67,22.00,19.00,1.11
2001-10-02,15:20:30,197,24.76,24.00,23.00,1.05
2001-10-02,15:21:24,671,24.73,21.00,19.00,1.24
2001-10-02,15:22:13,7,25.37,18.00,8.00,1.95
2001-10-02,15:22:39,9,25.88,20.00,20.00,1.29
2001-10-02,15:23:11,88,24.39,15.00,21.00,1.36
2001-10-02,15:24:27,124,24.48,23.00,20.00,1.14
2001-10-02,15:24:43,13,13.45,23.00,21.00,0.61
2001-10-02,15:27:26,11,25.57,22.00,19.00,1.25
2001-10-02,15:27:45,22,21.47,20.00,20.00,1.07
2001-10-02,15:29:28,88,24.39,19.00,18.00,1.32
2001-10-02,15:30:06,124,24.15,23.00,22.00,1.07
2001-10-02,15:30:13,2,1.28,23.00,20.00,0.06
2001-10-02,15:30:23,181,26.01,15.00,22.00,1.41
2001-10-02,15:31:11,197,24.89,22.00,22.00,1.13
2001-10-02,15:31:54,11,26.33,20.00,21.00,1.28
2001-10-02,15:32:47,7,28.48,26.00,18.00,1.29
2001-10-02,15:35:04,9,25.77,24.00,19.00,1.20
2001-10-02,15:36:07,124,22.00,21.00,20.00,1.07
2001-10-02,15:36:47,8,22.72,18.00,17.00,1.30
2001-10-02,15:37:14,808,19.77,24.00,19.00,0.92
2001-10-02,15:37:30,13,13.76,22.00,19.00,0.67
2001-10-02,15:37:50,11,27.02,18.00,18.00,1.50
2001-10-02,15:38:40,197,25.15,19.00,22.00,1.23
2001-10-02,15:38:50,2,23.29,21.00,19.00,1.16
2001-10-02,15:42:11,9,26.05,20.00,13.00,1.58
2001-10-02,15:43:28,171,25.61,20.00,16.00,1.42
2001-10-02,15:44:22,8,23.43,20.00,21.00,1.14
2001-10-02,15:44:39,11,27.40,20.00,16.00,1.52
2001-10-02,15:45:56,124,23.88,22.00,23.00,1.06
2001-10-02,15:47:41,444,11.74,21.00,20.00,0.57
2001-10-02,15:48:22,808,16.07,15.00,16.00,1.04
2001-10-02,15:48:41,19,26.37,18.00,13.00,1.70
2001-10-02,15:50:16,8,23.40,21.00,21.00,1.11
2001-10-02,15:51:35,124,23.62,21.00,17.00,1.24
2001-10-02,15:53:44,171,23.34,38.00,16.00,0.86
2001-10-02,15:54:12,9,25.21,22.00,20.00,1.20
2001-10-02,15:55:15,13,13.63,20.00,20.00,0.68
2001-10-02,15:55:27,22,19.74,24.00,20.00,0.90
2001-10-02,15:55:51,7,27.48,20.00,17.00,1.49
2001-10-02,15:56:45,124,24.73,22.00,20.00,1.18
2001-10-02,15:57:56,8,23.26,22.00,22.00,1.06
2001-10-02,15:58:24,2,24.09,20.00,21.00,1.18
2001-10-02,15:58:44,9,25.61,23.00,18.00,1.25
2001-10-02,15:59:13,41,25.71,21.00,19.00,1.29
2001-10-02,15:59:45,181,27.83,18.00,21.00,1.43
2001-10-02,16:02:39,2,23.20,14.00,21.00,1.33
2001-10-02,16:04:09,81,6.25,20.00,17.00,0.34
2001-10-02,16:04:28,197,26.16,23.00,20.00,1.22
2001-10-02,16:05:53,9,26.16,27.00,17.00,1.19
2001-10-02,16:08:34,13,2.39,19.00,14.00,0.14
2001-10-02,16:11:04,181,27.33,20.00,17.00,1.48
2001-10-02,16:13:14,2,22.96,22.00,22.00,1.04
2001-10-02,16:13:36,9,24.64,19.00,22.00,1.20
2001-10-02,16:13:56,671,22.35,17.00,21.00,1.18
2001-10-02,16:15:10,88,21.01,17.00,19.00,1.17
2001-10-02,16:16:02,41,3.88,14.00,20.00,0.23
2001-10-02,16:16:50,181,27.25,18.00,18.00,1.51
2001-10-02,16:17:35,808,21.73,23.00,75.00,0.44
2001-10-02,16:17:46,2,23.54,22.00,17.00,1.21
2001-10-02,16:17:54,444,11.87,21.00,18.00,0.61
2001-10-02,16:19:30,124,24.64,17.00,75.00,0.54
2001-10-02,16:19:42,17,26.80,18.00,19.00,1.45
2001-10-02,16:19:57,671,22.96,20.00,16.00,1.28
2001-10-02,16:20:31,19,26.30,23.00,22.00,1.17
2001-10-02,16:21:53,13,13.81,25.00,17.00,0.66
2001-10-02,16:21:57,88,22.48,21.00,20.00,1.10
2001-10-02,16:22:22,181,28.15,23.00,21.00,1.28
2001-10-02,16:22:37,11,3.24,25.00,22.00,0.14
2001-10-02,16:23:10,197,25.01,22.00,20.00,1.19
2001-10-02,16:24:03,17,26.66,19.00,22.00,1.30
2001-10-02,16:24:09,671,20.78,18.00,23.00,1.01
2001-10-02,16:24:27,41,24.98,16.00,21.00,1.35
2001-10-02,16:25:02,7,27.56,22.00,24.00,1.20
2001-10-02,16:25:48,19,27.71,22.00,20.00,1.32
2001-10-02,16:26:27,11,25.57,19.00,4.00,2.22
2001-10-02,16:26:52,171,25.50,20.00,23.00,1.19
2001-10-02,16:31:25,11,27.14,27.00,15.00,1.29
2001-10-02,16:32:25,197,25.81,22.00,20.00,1.23
2001-10-02,16:32:52,41,25.81,26.00,21.00,1.10
2001-10-02,16:33:23,124,24.00,21.00,19.00,1.20
2001-10-02,16:34:56,13,13.91,20.00,19.00,0.71
2001-10-02,16:35:26,17,27.14,22.00,23.00,1.21
2001-10-02,16:36:46,7,27.91,21.00,17.00,1.47
2001-10-02,16:37:12,19,26.12,27.00,15.00,1.24
2001-10-02,16:38:08,124,23.31,22.00,23.00,1.04
2001-10-02,16:38:55,11,26.51,25.00,21.00,1.15
2001-10-02,16:39:23,17,27.36,24.00,23.00,1.16
2001-10-02,16:39:33,671,24.36,22.00,19.00,1.19
2001-10-02,16:40:58,13,14.18,19.00,24.00,0.66
2001-10-02,16:43:36,17,28.19,22.00,24.00,1.23
2001-10-02,16:44:05,671,10.99,28.00,20.00,0.46
2001-10-02,16:44:15,124,25.17,17.00,6.00,2.19
2001-10-02,16:47:08,17,27.21,24.00,22.00,1.18
2001-10-02,16:47:15,13,14.50,22.00,20.00,0.69
2001-10-02,16:48:06,81,3.41,18.00,25.00,0.16
2001-10-02,16:49:10,19,3.81,23.00,7.00,0.25
2001-10-02,16:49:27,11,25.94,38.00,23.00,0.85
