Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2004-10-05,11:08:20,213,31.68,20.00,21.00,1.55
2004-10-05,11:08:58,73,28.68,20.00,17.00,1.55
2004-10-05,11:09:01,11,30.03,23.00,18.00,1.46
2004-10-05,11:09:14,14,29.29,22.00,17.00,1.50
2004-10-05,11:09:27,75,29.98,19.00,23.00,1.43
2004-10-05,11:09:38,180,31.30,17.00,24.00,1.53
2004-10-05,11:09:57,173,25.82,17.00,22.00,1.32
2004-10-05,11:10:38,777,27.92,19.00,18.00,1.51
2004-10-05,11:10:52,85,26.43,17.00,12.00,1.82
2004-10-05,11:10:55,68,27.48,21.00,13.00,1.62
2004-10-05,11:11:47,9,26.27,19.00,21.00,1.31
2004-10-05,11:12:02,114,34.18,16.00,19.00,1.95
2004-10-05,11:12:40,4,29.15,16.00,15.00,1.88
2004-10-05,11:13:07,40,27.11,14.00,13.00,2.01
2004-10-05,11:13:25,295,27.07,15.00,22.00,1.46
2004-10-05,11:14:26,631,26.86,21.00,23.00,1.22
2004-10-05,11:14:39,213,29.63,19.00,17.00,1.65
2004-10-05,11:15:01,9,24.50,23.00,23.00,1.07
2004-10-05,11:15:28,171,26.39,15.00,15.00,1.76
2004-10-05,11:15:36,67,31.63,27.00,17.00,1.44
2004-10-05,11:15:41,11,30.13,18.00,20.00,1.59
2004-10-05,11:15:53,114,33.28,17.00,17.00,1.96
2004-10-05,11:16:16,4,29.73,16.00,15.00,1.92
2004-10-05,11:16:52,622,23.11,24.00,20.00,1.05
2004-10-05,11:17:34,295,28.96,25.00,22.00,1.23
2004-10-05,11:17:40,777,28.23,21.00,21.00,1.34
2004-10-05,11:17:50,68,28.09,25.00,19.00,1.28
2004-10-05,11:18:38,9,27.19,22.00,28.00,1.09
2004-10-05,11:19:20,114,34.91,24.00,20.00,1.59
2004-10-05,11:20:04,181,29.44,17.00,23.00,1.47
2004-10-05,11:20:25,631,30.03,18.00,25.00,1.40
2004-10-05,11:20:55,1,26.70,15.00,19.00,1.57
2004-10-05,11:22:12,9,25.85,22.00,15.00,1.40
2004-10-05,11:22:40,171,25.02,17.00,26.00,1.16
2004-10-05,11:22:43,68,27.40,21.00,27.00,1.14
2004-10-05,11:23:04,85,25.70,14.00,23.00,1.39
2004-10-05,11:23:26,114,31.40,17.00,23.00,1.57
2004-10-05,11:24:11,75,28.41,18.00,13.00,1.83
2004-10-05,11:24:32,4,28.09,21.00,11.00,1.76
2004-10-05,11:24:49,11,29.48,14.00,14.00,2.11
2004-10-05,11:25:15,14,26.66,15.00,16.00,1.72
2004-10-05,11:26:10,56,27.70,20.00,21.00,1.35
2004-10-05,11:26:42,619,2.90,16.00,21.00,0.16
2004-10-05,11:27:15,173,22.10,16.00,21.00,1.19
2004-10-05,11:28:02,110,25.63,74.00,17.00,0.56
2004-10-05,11:28:26,55,25.23,15.00,20.00,1.44
2004-10-05,11:28:36,73,25.09,18.00,21.00,1.29
2004-10-05,11:29:08,622,20.67,17.00,15.00,1.29
2004-10-05,11:29:54,58,23.53,12.00,15.00,1.74
2004-10-05,11:30:34,67,30.23,18.00,19.00,1.63
2004-10-05,11:30:59,41,26.62,18.00,19.00,1.44
2004-10-05,11:31:05,90,25.85,18.00,13.00,1.67
2004-10-05,11:31:23,631,29.39,16.00,18.00,1.73
2004-10-05,11:31:51,9,27.15,16.00,13.00,1.87
2004-10-05,11:31:55,777,27.79,18.00,24.00,1.32
2004-10-05,11:32:05,180,31.13,19.00,18.00,1.68
2004-10-05,11:32:41,114,33.16,19.00,19.00,1.75
2004-10-05,11:33:11,619,25.02,18.00,24.00,1.19
2004-10-05,11:33:27,1,26.82,18.00,25.00,1.25
2004-10-05,11:33:39,4,28.59,18.00,23.00,1.39
2004-10-05,11:34:06,11,28.45,20.00,21.00,1.39
2004-10-05,11:34:21,295,28.73,25.00,21.00,1.25
2004-10-05,11:35:15,41,27.32,21.00,17.00,1.44
2004-10-05,11:35:25,55,24.40,21.00,28.00,1.00
2004-10-05,11:35:30,73,26.82,14.00,23.00,1.45
2004-10-05,11:35:52,15,28.59,21.00,21.00,1.36
2004-10-05,11:36:11,75,29.24,20.00,19.00,1.50
2004-10-05,11:36:34,110,26.87,16.00,20.00,1.49
2004-10-05,11:37:02,88,24.71,18.00,19.00,1.34
2004-10-05,11:37:11,180,30.23,23.00,22.00,1.34
2004-10-05,11:37:19,213,30.39,23.00,26.00,1.24
2004-10-05,11:37:38,67,31.41,28.00,11.00,1.61
2004-10-05,11:38:38,1,23.47,18.00,17.00,1.34
2004-10-05,11:38:50,4,29.58,26.00,18.00,1.34
2004-10-05,11:39:10,63,28.14,17.00,19.00,1.56
2004-10-05,11:39:47,75,29.93,22.00,20.00,1.43
2004-10-05,11:40:00,631,28.59,23.00,28.00,1.12
2004-10-05,11:40:13,777,27.07,23.00,19.00,1.29
2004-10-05,11:40:20,67,32.20,27.00,21.00,1.34
2004-10-05,11:40:48,619,25.37,25.00,24.00,1.04
2004-10-05,11:40:55,8,24.95,18.00,21.00,1.28
2004-10-05,11:41:00,114,34.64,24.00,19.00,1.61
2004-10-05,11:42:18,213,30.39,17.00,17.00,1.79
2004-10-05,11:42:46,180,32.03,14.00,25.00,1.64
2004-10-05,11:43:09,15,29.78,19.00,18.00,1.61
2004-10-05,11:43:32,88,25.06,18.00,24.00,1.19
2004-10-05,11:43:56,67,31.85,28.00,15.00,1.48
2004-10-05,11:44:44,7,29.63,24.00,16.00,1.48
2004-10-05,11:44:49,41,28.27,20.00,22.00,1.35
2004-10-05,11:45:28,40,27.03,13.00,16.00,1.86
2004-10-05,11:45:41,1,26.39,15.00,16.00,1.70
2004-10-05,11:45:56,631,27.36,20.00,18.00,1.44
2004-10-05,11:46:09,9,25.70,23.00,23.00,1.12
2004-10-05,11:46:33,625,24.37,23.00,15.00,1.28
2004-10-05,11:47:05,171,26.75,22.00,19.00,1.30
2004-10-05,11:47:26,181,28.00,21.00,11.00,1.75
2004-10-05,11:47:37,173,24.64,20.00,13.00,1.49
2004-10-05,11:47:50,27,26.82,21.00,13.00,1.58
2004-10-05,11:48:10,15,26.78,17.00,25.00,1.28
2004-10-05,11:48:14,180,31.02,19.00,15.00,1.82
2004-10-05,11:49:14,67,29.48,18.00,17.00,1.68
2004-10-05,11:49:33,110,27.83,19.00,20.00,1.43
2004-10-05,11:50:17,4,29.24,22.00,19.00,1.43
2004-10-05,11:50:41,295,28.50,14.00,23.00,1.54
2004-10-05,11:50:58,1,26.43,25.00,24.00,1.08
2004-10-05,11:51:25,40,28.09,14.00,11.00,2.25
2004-10-05,11:51:41,63,25.97,21.00,13.00,1.53
2004-10-05,11:53:05,15,27.87,18.00,23.00,1.36
2004-10-05,11:53:41,67,32.08,15.00,16.00,2.07
2004-10-05,11:54:06,27,27.65,20.00,17.00,1.49
2004-10-05,11:54:23,181,28.86,20.00,17.00,1.56
2004-10-05,11:54:34,56,30.76,22.00,17.00,1.58
2004-10-05,11:54:55,68,27.32,16.00,18.00,1.61
2004-10-05,11:55:19,631,27.36,18.00,19.00,1.48
2004-10-05,11:55:38,1,27.44,15.00,13.00,1.96
2004-10-05,11:55:58,180,29.93,16.00,19.00,1.71
2004-10-05,11:56:56,90,25.27,19.00,17.00,1.40
2004-10-05,11:57:21,625,23.88,24.00,14.00,1.26
2004-10-05,11:57:26,171,26.35,19.00,23.00,1.25
2004-10-05,11:57:38,73,27.11,16.00,20.00,1.51
2004-10-05,11:58:35,295,27.44,14.00,18.00,1.72
2004-10-05,11:58:59,27,25.97,14.00,11.00,2.08
2004-10-05,11:59:13,9,1.58,19.00,16.00,0.09
2004-10-05,11:59:25,53,27.74,16.00,12.00,1.98
2004-10-05,11:59:40,325,16.66,17.00,12.00,1.15
2004-10-05,11:59:43,181,26.31,15.00,16.00,1.70
2004-10-05,12:00:34,777,27.19,16.00,17.00,1.65
2004-10-05,12:01:09,36,23.17,14.00,23.00,1.25
2004-10-05,12:01:13,67,30.03,19.00,19.00,1.58
2004-10-05,12:01:28,1,26.35,17.00,14.00,1.70
2004-10-05,12:02:50,11,29.15,23.00,15.00,1.53
2004-10-05,12:04:01,63,26.43,12.00,13.00,2.11
2004-10-05,12:04:07,4,27.79,12.00,15.00,2.06
2004-10-05,12:05:56,27,25.41,19.00,19.00,1.34
2004-10-05,12:06:43,73,24.81,20.00,23.00,1.15
2004-10-05,12:07:29,1,25.48,16.00,15.00,1.64
2004-10-05,12:07:47,114,30.86,23.00,17.00,1.54
2004-10-05,12:08:17,110,26.12,22.00,23.00,1.16
2004-10-05,12:09:50,4,26.23,17.00,21.00,1.38
2004-10-05,12:10:04,907,14.43,16.00,15.00,0.93
2004-10-05,12:10:39,777,25.02,15.00,12.00,1.85
2004-10-05,12:11:34,619,23.91,18.00,13.00,1.54
2004-10-05,12:13:01,26,16.40,14.00,15.00,1.13
2004-10-05,12:13:32,7,26.43,18.00,13.00,1.70
2004-10-05,12:13:35,4,26.31,16.00,19.00,1.50
2004-10-05,12:13:48,330,24.34,19.00,11.00,1.62
2004-10-05,12:14:26,56,28.41,20.00,15.00,1.62
2004-10-05,12:15:13,9,25.06,17.00,22.00,1.28
2004-10-05,12:15:56,27,24.95,18.00,13.00,1.61
2004-10-05,12:16:11,1,26.16,18.00,20.00,1.38
2004-10-05,12:17:21,88,24.11,15.00,15.00,1.61
2004-10-05,12:17:26,68,33.03,18.00,19.00,1.79
2004-10-05,12:17:41,907,14.20,15.00,15.00,0.95
2004-10-05,12:19:28,777,25.48,9.00,15.00,2.12
2004-10-05,12:21:09,85,24.74,15.00,19.00,1.46
2004-10-05,12:21:20,4,27.70,22.00,18.00,1.38
2004-10-05,12:22:07,56,27.74,16.00,18.00,1.63
2004-10-05,12:22:19,9,25.74,19.00,23.00,1.23
2004-10-05,12:22:37,619,27.32,24.00,17.00,1.33
2004-10-05,12:23:03,71,25.93,19.00,16.00,1.48
2004-10-05,12:23:23,7,28.54,17.00,13.00,1.90
2004-10-05,12:23:34,907,15.55,18.00,17.00,0.89
2004-10-05,12:23:47,90,24.01,13.00,16.00,1.66
2004-10-05,12:23:50,27,25.27,12.00,15.00,1.87
2004-10-05,12:24:38,613,25.74,23.00,10.00,1.56
2004-10-05,12:24:52,11,28.41,14.00,20.00,1.67
2004-10-05,12:25:07,4,27.27,17.00,22.00,1.40
2004-10-05,12:25:14,67,31.08,12.00,13.00,2.49
2004-10-05,12:25:34,295,27.23,20.00,17.00,1.47
2004-10-05,12:25:58,500,25.02,21.00,20.00,1.22
2004-10-05,12:26:15,68,27.53,17.00,20.00,1.49
2004-10-05,12:26:45,1,26.59,15.00,20.00,1.52
2004-10-05,12:27:08,112,26.19,16.00,22.00,1.38
2004-10-05,12:27:20,85,24.71,13.00,17.00,1.65
2004-10-05,12:27:50,56,27.61,15.00,13.00,1.97
2004-10-05,12:28:24,777,24.60,11.00,24.00,1.41
2004-10-05,12:28:53,330,26.58,19.00,12.00,1.72
2004-10-05,12:29:04,907,14.46,13.00,17.00,0.96
2004-10-05,12:29:08,55,24.95,16.00,18.00,1.47
2004-10-05,12:29:18,36,24.07,18.00,17.00,1.38
2004-10-05,12:29:29,114,33.16,19.00,21.00,1.66
2004-10-05,12:30:12,73,28.05,21.00,27.00,1.17
2004-10-05,12:30:24,71,28.40,21.00,21.00,1.35
2004-10-05,12:30:40,67,31.29,19.00,15.00,1.84
2004-10-05,12:31:12,500,24.67,23.00,8.00,1.59
2004-10-05,12:31:23,619,27.48,15.00,19.00,1.62
2004-10-05,12:31:31,180,29.44,12.00,18.00,1.96
2004-10-05,12:32:35,1,25.97,19.00,21.00,1.30
2004-10-05,12:32:44,68,27.70,16.00,14.00,1.85
2004-10-05,12:32:56,63,26.23,18.00,13.00,1.69
2004-10-05,12:33:01,114,30.92,15.00,22.00,1.67
2004-10-05,12:34:18,101,13.14,21.00,20.00,0.64
2004-10-05,12:34:24,112,25.45,14.00,17.00,1.64
2004-10-05,12:35:12,11,28.50,18.00,13.00,1.84
2004-10-05,12:35:58,110,25.16,21.00,15.00,1.40
2004-10-05,12:36:18,619,28.32,19.00,18.00,1.53
2004-10-05,12:36:42,56,28.54,15.00,12.00,2.11
2004-10-05,12:36:46,36,23.05,17.00,15.00,1.44
2004-10-05,12:36:57,67,28.09,17.00,15.00,1.76
2004-10-05,12:37:32,295,27.61,24.00,15.00,1.42
2004-10-05,12:37:49,181,29.24,14.00,23.00,1.58
2004-10-05,12:38:04,40,25.52,12.00,13.00,2.04
2004-10-05,12:38:17,500,25.37,17.00,17.00,1.49
2004-10-05,12:38:53,180,29.93,18.00,17.00,1.71
2004-10-05,12:39:22,1,23.85,17.00,21.00,1.26
2004-10-05,12:39:34,70,20.77,21.00,24.00,0.92
2004-10-05,12:39:57,907,16.78,21.00,16.00,0.91
2004-10-05,12:40:16,4,27.48,22.00,17.00,1.41
2004-10-05,12:40:37,56,27.40,17.00,22.00,1.41
2004-10-05,12:40:46,53,26.08,21.00,15.00,1.45
2004-10-05,12:41:44,118,24.71,20.00,18.00,1.30
2004-10-05,12:41:58,112,25.49,21.00,22.00,1.19
2004-10-05,12:42:14,619,27.78,18.00,18.00,1.54
2004-10-05,12:42:37,239,22.52,19.00,25.00,1.02
2004-10-05,12:42:46,625,26.87,19.00,16.00,1.54
2004-10-05,12:43:06,500,24.20,18.00,23.00,1.18
2004-10-05,12:43:11,36,23.88,18.00,23.00,1.16
2004-10-05,12:44:02,67,32.31,15.00,19.00,1.90
2004-10-05,12:44:19,1,27.83,22.00,18.00,1.39
2004-10-05,12:44:47,173,25.34,21.00,21.00,1.21
2004-10-05,12:44:57,330,27.07,17.00,17.00,1.59
2004-10-05,12:45:10,88,22.33,19.00,28.00,0.95
2004-10-05,12:46:29,110,27.57,19.00,21.00,1.38
2004-10-05,12:47:10,907,14.69,16.00,24.00,0.73
2004-10-05,12:47:21,500,24.95,16.00,25.00,1.22
2004-10-05,12:47:46,63,25.27,21.00,21.00,1.20
2004-10-05,12:48:05,67,29.93,21.00,17.00,1.58
2004-10-05,12:48:20,85,25.56,17.00,21.00,1.35
2004-10-05,12:48:55,8,22.84,20.00,19.00,1.17
2004-10-05,12:49:06,51,22.78,18.00,16.00,1.34
2004-10-05,12:49:08,4,27.19,14.00,15.00,1.88
2004-10-05,12:49:33,36,23.44,21.00,17.00,1.23
2004-10-05,12:50:03,631,27.70,21.00,17.00,1.46
2004-10-05,12:50:12,619,7.41,20.00,18.00,0.39
2004-10-05,12:50:18,625,27.07,20.00,17.00,1.46
2004-10-05,12:50:31,808,24.67,16.00,18.00,1.45
2004-10-05,12:51:31,500,25.93,15.00,15.00,1.73
2004-10-05,12:51:57,71,26.87,23.00,22.00,1.19
2004-10-05,12:52:23,88,24.85,14.00,21.00,1.42
2004-10-05,12:52:27,330,25.97,17.00,16.00,1.57
2004-10-05,12:52:40,4,29.29,20.00,17.00,1.58
2004-10-05,12:53:18,180,30.70,19.00,22.00,1.50
2004-10-05,12:53:33,114,32.73,22.00,13.00,1.87
2004-10-05,12:53:57,40,28.32,19.00,24.00,1.32
2004-10-05,12:55:26,777,27.53,21.00,19.00,1.38
2004-10-05,12:55:36,67,27.87,22.00,19.00,1.36
2004-10-05,12:55:48,90,24.47,17.00,19.00,1.36
2004-10-05,12:55:53,112,27.57,21.00,24.00,1.23
2004-10-05,12:56:55,8,21.11,15.00,19.00,1.24
2004-10-05,12:58:48,53,26.86,23.00,15.00,1.41
2004-10-05,12:59:11,114,32.49,22.00,16.00,1.71
2004-10-05,12:59:39,295,28.27,18.00,16.00,1.66
2004-10-05,13:00:28,180,32.38,21.00,23.00,1.47
2004-10-05,13:00:56,625,27.36,17.00,24.00,1.33
2004-10-05,13:01:32,56,29.24,21.00,15.00,1.62
2004-10-05,13:01:48,907,15.30,22.00,29.00,0.60
2004-10-05,13:02:15,14,0.24,17.00,16.00,0.01
2004-10-05,13:02:29,114,31.80,19.00,22.00,1.55
2004-10-05,13:03:03,68,21.55,17.00,16.00,1.31
2004-10-05,13:03:25,112,26.94,18.00,16.00,1.58
2004-10-05,13:03:46,631,28.32,19.00,22.00,1.38
2004-10-05,13:04:30,180,29.01,19.00,19.00,1.53
2004-10-05,13:04:40,510,12.48,20.00,14.00,0.73
2004-10-05,13:04:48,330,24.04,18.00,20.00,1.27
2004-10-05,13:05:00,118,24.60,18.00,20.00,1.29
2004-10-05,13:05:34,110,25.78,14.00,19.00,1.56
2004-10-05,13:06:08,114,32.67,17.00,15.00,2.04
2004-10-05,13:06:16,67,31.40,15.00,15.00,2.09
2004-10-05,13:07:00,625,26.08,13.00,14.00,1.93
2004-10-05,13:07:45,295,27.32,19.00,22.00,1.33
2004-10-05,13:08:28,180,28.45,18.00,17.00,1.63
2004-10-05,13:08:33,907,14.76,15.00,24.00,0.76
2004-10-05,13:08:53,40,26.47,19.00,18.00,1.43
2004-10-05,13:09:20,90,23.17,16.00,16.00,1.45
2004-10-05,13:09:23,41,25.37,16.00,17.00,1.54
2004-10-05,13:09:32,15,27.87,12.00,17.00,1.92
2004-10-05,13:10:04,53,26.75,11.00,16.00,1.98
2004-10-05,13:11:01,4,28.01,18.00,21.00,1.44
2004-10-05,13:12:22,777,26.71,19.00,20.00,1.37
2004-10-05,13:13:14,112,29.78,21.00,15.00,1.65
2004-10-05,13:13:22,56,30.44,21.00,21.00,1.45
2004-10-05,13:13:40,90,26.08,18.00,15.00,1.58
2004-10-05,13:14:10,625,27.03,19.00,13.00,1.69
2004-10-05,13:14:41,70,20.09,12.00,21.00,1.22
2004-10-05,13:15:36,114,33.22,24.00,17.00,1.62
2004-10-05,13:15:51,68,28.59,19.00,19.00,1.50
2004-10-05,13:16:24,51,25.63,13.00,14.00,1.90
2004-10-05,13:16:33,71,2.76,17.00,15.00,0.17
2004-10-05,13:16:41,613,29.20,21.00,16.00,1.58
2004-10-05,13:16:56,213,0.95,17.00,15.00,0.06
2004-10-05,13:17:41,330,23.32,14.00,20.00,1.37
2004-10-05,13:17:45,907,16.35,18.00,15.00,0.99
2004-10-05,13:18:01,90,25.45,24.00,17.00,1.24
2004-10-05,13:18:53,500,26.95,26.00,24.00,1.08
2004-10-05,13:19:02,114,32.98,17.00,21.00,1.74
2004-10-05,13:19:22,181,28.54,16.00,27.00,1.33
2004-10-05,13:20:12,40,28.27,25.00,20.00,1.26
2004-10-05,13:20:19,55,26.83,28.00,16.00,1.22
2004-10-05,13:21:10,15,30.70,20.00,25.00,1.36
2004-10-05,13:21:28,510,13.47,24.00,15.00,0.69
2004-10-05,13:21:47,67,31.19,25.00,16.00,1.52
2004-10-05,13:21:55,4,29.05,21.00,15.00,1.61
2004-10-05,13:22:18,8,23.50,17.00,20.00,1.27
2004-10-05,13:22:42,500,25.56,15.00,16.00,1.65
2004-10-05,13:22:47,51,24.34,21.00,19.00,1.22
2004-10-05,13:22:55,114,31.02,74.00,18.00,0.67
2004-10-05,13:23:15,53,23.69,23.00,21.00,1.08
2004-10-05,13:23:27,213,27.61,15.00,24.00,1.42
2004-10-05,13:23:35,777,27.36,19.00,75.00,0.58
2004-10-05,13:23:56,295,27.79,24.00,23.00,1.18
2004-10-05,13:24:50,15,30.65,20.00,20.00,1.53
2004-10-05,13:25:54,56,30.34,20.00,13.00,1.84
2004-10-05,13:26:07,907,14.23,22.00,16.00,0.75
2004-10-05,13:26:15,118,26.74,17.00,21.00,1.41
2004-10-05,13:26:58,36,25.13,23.00,21.00,1.14
2004-10-05,13:27:05,68,28.36,22.00,23.00,1.26
2004-10-05,13:27:24,181,30.34,14.00,18.00,1.90
2004-10-05,13:27:51,295,27.65,22.00,20.00,1.32
2004-10-05,13:28:39,510,13.77,14.00,13.00,1.02
2004-10-05,13:29:03,51,23.57,15.00,17.00,1.47
2004-10-05,13:31:11,63,27.36,21.00,21.00,1.30
2004-10-05,13:31:14,631,28.05,17.00,24.00,1.37
2004-10-05,13:32:17,777,28.27,20.00,25.00,1.26
2004-10-05,13:32:27,67,29.15,18.00,19.00,1.58
2004-10-05,13:32:53,8,22.16,15.00,17.00,1.38
2004-10-05,13:33:09,4,29.10,16.00,18.00,1.71
2004-10-05,13:33:33,70,20.62,15.00,20.00,1.18
2004-10-05,13:34:21,15,31.51,23.00,27.00,1.26
2004-10-05,13:34:37,181,28.36,19.00,23.00,1.35
2004-10-05,13:34:48,71,27.65,23.00,18.00,1.35
2004-10-05,13:35:12,40,30.34,20.00,23.00,1.41
2004-10-05,13:35:27,73,27.19,19.00,22.00,1.33
2004-10-05,13:35:47,510,13.20,19.00,24.00,0.61
2004-10-05,13:36:10,9,27.44,26.00,30.00,0.98
2004-10-05,13:36:16,56,30.28,25.00,28.00,1.14
2004-10-05,13:36:59,1,27.40,18.00,17.00,1.57
2004-10-05,13:37:02,67,32.20,26.00,17.00,1.50
2004-10-05,13:37:46,4,29.01,22.00,23.00,1.29
2004-10-05,13:37:56,777,28.63,26.00,18.00,1.30
2004-10-05,13:38:08,14,30.28,22.00,26.00,1.26
2004-10-05,13:38:24,75,1.29,13.00,22.00,0.07
2004-10-05,13:39:31,808,24.27,18.00,21.00,1.24
2004-10-05,13:39:34,613,9.51,24.00,28.00,0.37
2004-10-05,13:39:53,112,27.53,20.00,16.00,1.53
2004-10-05,13:40:17,67,31.41,27.00,18.00,1.40
2004-10-05,13:41:06,9,30.23,24.00,22.00,1.31
2004-10-05,13:41:23,114,34.84,19.00,22.00,1.70
2004-10-05,13:42:36,14,29.53,15.00,28.00,1.37
2004-10-05,13:43:26,631,26.58,29.00,28.00,0.93
2004-10-05,13:43:42,67,32.14,24.00,24.00,1.34
2004-10-05,13:44:20,114,33.72,22.00,21.00,1.57
2004-10-05,13:44:34,777,27.57,19.00,21.00,1.38
2004-10-05,13:45:19,1,27.66,22.00,23.00,1.23
2004-10-05,13:45:37,171,26.87,20.00,13.00,1.63
2004-10-05,13:46:19,110,28.73,25.00,23.00,1.20
2004-10-05,13:47:50,114,33.91,19.00,14.00,2.06
2004-10-05,13:47:54,239,21.26,24.00,21.00,0.94
2004-10-05,13:47:59,67,32.49,17.00,20.00,1.76
2004-10-05,13:48:50,173,26.95,19.00,23.00,1.28
2004-10-05,13:49:02,631,27.79,24.00,18.00,1.32
2004-10-05,13:49:59,68,29.29,20.00,24.00,1.33
2004-10-05,13:51:10,181,30.70,18.00,18.00,1.71
2004-10-05,13:51:14,114,33.22,24.00,25.00,1.36
2004-10-05,13:51:19,51,13.22,21.00,19.00,0.66
2004-10-05,13:51:24,75,29.20,22.00,19.00,1.42
2004-10-05,13:51:29,4,27.92,23.00,18.00,1.36
2004-10-05,13:51:54,15,3.26,20.00,27.00,0.14
2004-10-05,13:52:22,180,30.55,23.00,19.00,1.45
2004-10-05,13:52:43,631,28.00,24.00,21.00,1.24
2004-10-05,13:53:12,112,26.55,24.00,14.00,1.40
2004-10-05,13:54:38,114,34.84,19.00,27.00,1.51
2004-10-05,13:55:20,68,29.78,24.00,26.00,1.19
2004-10-05,13:55:38,75,29.34,27.00,17.00,1.33
2004-10-05,13:55:45,67,31.68,22.00,26.00,1.32
2004-10-05,13:56:01,4,29.01,22.00,23.00,1.29
2004-10-05,13:56:25,110,28.27,26.00,23.00,1.15
2004-10-05,13:56:53,15,29.29,20.00,17.00,1.58
2004-10-05,13:57:08,181,29.39,24.00,20.00,1.34
2004-10-05,13:57:19,73,28.86,17.00,23.00,1.44
2004-10-05,13:57:57,622,21.94,22.00,16.00,1.15
2004-10-05,13:58:13,213,29.78,17.00,19.00,1.65
2004-10-05,13:58:23,70,19.62,23.00,17.00,0.98
2004-10-05,13:58:44,510,1.90,24.00,15.00,0.10
2004-10-05,13:59:51,171,26.66,15.00,27.00,1.27
2004-10-05,14:00:04,27,24.37,23.00,14.00,1.32
2004-10-05,14:00:12,9,25.78,15.00,25.00,1.29
2004-10-05,14:01:01,631,29.15,24.00,25.00,1.19
2004-10-05,14:01:20,40,26.83,17.00,18.00,1.53
2004-10-05,14:01:38,14,29.00,17.00,28.00,1.29
