Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2000-10-05,12:15:33,150,23.77,16.00,14.00,1.58
2000-10-05,12:16:17,1,15.78,16.00,11.00,1.17
2000-10-05,12:16:25,181,28.10,13.00,11.00,2.34
2000-10-05,12:16:48,15,26.68,12.00,14.00,2.05
2000-10-05,12:18:47,622,21.96,13.00,13.00,1.69
2000-10-05,12:22:51,1,14.35,13.00,11.00,1.20
2000-10-05,12:24:37,27,19.70,8.00,8.00,2.46
2000-10-05,12:25:49,501,10.45,12.00,12.00,0.87
2000-10-05,12:25:54,9,22.72,12.00,13.00,1.82
2000-10-05,12:27:14,69,23.89,14.00,10.00,1.99
2000-10-05,12:28:46,1,15.46,15.00,14.00,1.07
2000-10-05,12:30:01,197,19.40,12.00,12.00,1.62
2000-10-05,12:30:51,181,24.01,14.00,12.00,1.85
2000-10-05,12:33:57,622,14.64,14.00,15.00,1.01
2000-10-05,12:34:53,181,25.36,14.00,15.00,1.75
2000-10-05,12:34:55,1,14.80,13.00,12.00,1.18
2000-10-05,12:35:04,27,23.60,13.00,9.00,2.15
2000-10-05,12:40:51,1,14.72,10.00,16.00,1.13
2000-10-05,12:41:49,181,27.53,14.00,11.00,2.20
2000-10-05,12:42:15,622,22.80,17.00,13.00,1.52
2000-10-05,12:42:33,66,26.83,15.00,8.00,2.33
2000-10-05,12:46:22,66,24.54,15.00,15.00,1.64
2000-10-05,12:46:54,9,26.68,10.00,13.00,2.32
2000-10-05,12:47:27,7,26.83,14.00,14.00,1.92
2000-10-05,12:47:37,11,27.18,15.00,15.00,1.81
2000-10-05,12:48:58,1,15.91,10.00,13.00,1.38
2000-10-05,12:49:38,181,28.70,12.00,17.00,1.98
2000-10-05,12:51:37,27,26.35,19.00,10.00,1.82
2000-10-05,12:51:50,66,27.42,14.00,17.00,1.77
2000-10-05,12:53:00,11,26.53,14.00,13.00,1.97
2000-10-05,12:53:12,7,26.76,12.00,15.00,1.98
2000-10-05,12:54:11,9,27.86,12.00,11.00,2.42
2000-10-05,12:54:44,69,27.53,13.00,16.00,1.90
2000-10-05,12:55:02,88,24.23,10.00,14.00,2.02
2000-10-05,12:55:47,1,15.51,13.00,14.00,1.15
2000-10-05,12:56:03,181,27.25,17.00,18.00,1.56
2000-10-05,12:56:17,66,26.42,13.00,17.00,1.76
2000-10-05,12:56:48,27,27.34,16.00,15.00,1.76
2000-10-05,12:57:08,17,26.20,17.00,12.00,1.81
2000-10-05,13:01:32,181,27.42,17.00,14.00,1.77
2000-10-05,13:01:41,69,27.49,17.00,18.00,1.57
2000-10-05,13:02:13,1,16.15,17.00,11.00,1.15
2000-10-05,13:02:56,7,26.50,14.00,13.00,1.96
2000-10-05,13:03:21,27,24.70,11.00,19.00,1.65
2000-10-05,13:03:29,17,24.64,14.00,15.00,1.70
2000-10-05,13:03:43,66,25.92,11.00,19.00,1.73
2000-10-05,13:04:43,501,12.40,14.00,12.00,0.95
2000-10-05,13:06:30,181,27.49,12.00,13.00,2.20
2000-10-05,13:07:31,11,28.31,18.00,14.00,1.77
2000-10-05,13:09:09,7,27.94,20.00,18.00,1.47
2000-10-05,13:09:35,15,28.74,18.00,17.00,1.64
2000-10-05,13:09:49,17,28.61,15.00,16.00,1.85
2000-10-05,13:10:18,181,27.57,16.00,13.00,1.90
2000-10-05,13:10:41,66,26.95,12.00,14.00,2.07
2000-10-05,13:11:14,27,26.91,12.00,14.00,2.07
2000-10-05,13:11:45,69,27.38,13.00,14.00,2.03
2000-10-05,13:12:45,88,24.76,16.00,13.00,1.71
2000-10-05,13:13:15,181,28.31,13.00,18.00,1.83
2000-10-05,13:13:28,15,28.79,14.00,13.00,2.13
2000-10-05,13:14:22,150,26.06,15.00,15.00,1.74
2000-10-05,13:15:24,17,26.53,17.00,15.00,1.66
2000-10-05,13:15:29,1,16.31,15.00,14.00,1.12
2000-10-05,13:16:09,7,28.40,13.00,13.00,2.18
2000-10-05,13:17:31,15,30.65,18.00,15.00,1.86
2000-10-05,13:17:55,27,25.92,16.00,18.00,1.52
2000-10-05,13:18:10,11,28.79,17.00,21.00,1.52
2000-10-05,13:18:36,181,27.02,17.00,19.00,1.50
2000-10-05,13:19:16,17,29.37,18.00,18.00,1.63
2000-10-05,13:19:27,150,28.02,22.00,19.00,1.37
2000-10-05,13:20:42,8,26.20,14.00,19.00,1.59
2000-10-05,13:21:15,501,12.79,74.00,18.00,0.28
2000-10-05,13:21:24,1,16.55,15.00,14.00,1.14
2000-10-05,13:21:47,171,27.61,20.00,13.00,1.67
2000-10-05,13:22:07,9,27.90,18.00,17.00,1.59
2000-10-05,13:22:17,88,25.92,17.00,14.00,1.67
2000-10-05,13:22:35,181,30.21,22.00,18.00,1.51
2000-10-05,13:22:46,11,29.83,18.00,16.00,1.75
2000-10-05,13:23:35,27,25.40,15.00,17.00,1.59
2000-10-05,13:23:57,66,28.83,17.00,14.00,1.86
2000-10-05,13:24:03,17,29.41,16.00,15.00,1.90
2000-10-05,13:25:16,15,30.95,19.00,13.00,1.93
2000-10-05,13:27:38,11,27.86,16.00,15.00,1.80
2000-10-05,13:27:43,1,16.60,14.00,13.00,1.23
2000-10-05,13:28:16,8,25.95,19.00,15.00,1.53
2000-10-05,13:28:23,181,29.23,19.00,19.00,1.54
2000-10-05,13:28:36,501,12.83,17.00,20.00,0.69
2000-10-05,13:28:41,27,27.65,17.00,11.00,1.98
2000-10-05,13:29:06,17,30.02,18.00,15.00,1.82
2000-10-05,13:29:51,9,27.94,16.00,14.00,1.86
2000-10-05,13:29:56,150,28.61,19.00,16.00,1.64
2000-10-05,13:31:05,171,24.32,12.00,17.00,1.68
2000-10-05,13:32:52,181,28.02,12.00,12.00,2.34
2000-10-05,13:33:39,11,28.44,17.00,17.00,1.67
2000-10-05,13:34:21,27,27.26,15.00,17.00,1.70
2000-10-05,13:34:54,150,26.91,14.00,20.00,1.58
2000-10-05,13:35:56,501,12.21,17.00,16.00,0.74
2000-10-05,13:36:10,8,25.81,19.00,12.00,1.67
2000-10-05,13:37:13,15,30.60,19.00,17.00,1.70
2000-10-05,13:37:28,181,28.06,22.00,20.00,1.34
2000-10-05,13:37:57,88,2.11,18.00,19.00,0.11
2000-10-05,13:38:17,9,27.54,13.00,17.00,1.84
2000-10-05,13:39:06,171,27.41,18.00,13.00,1.77
2000-10-05,13:39:11,11,28.44,14.00,15.00,1.96
2000-10-05,13:39:22,150,27.98,13.00,14.00,2.07
2000-10-05,13:40:01,69,30.50,20.00,21.00,1.49
2000-10-05,13:40:05,1,15.37,18.00,16.00,0.90
2000-10-05,13:40:49,15,30.90,23.00,21.00,1.40
2000-10-05,14:43:10,15,26.83,16.00,13.00,1.85
2000-10-05,14:43:38,9,5.32,15.00,15.00,0.35
2000-10-05,14:51:09,197,22.89,14.00,13.00,1.70
2000-10-05,14:52:58,9,26.68,12.00,16.00,1.91
2000-10-05,14:53:07,15,27.74,11.00,11.00,2.52
2000-10-05,14:53:10,27,22.56,10.00,12.00,2.05
2000-10-05,14:56:58,11,5.58,15.00,12.00,0.41
2000-10-05,14:58:16,171,22.35,9.00,16.00,1.79
2000-10-05,14:58:44,27,21.32,9.00,15.00,1.78
2000-10-05,14:59:16,11,23.86,12.00,16.00,1.70
2000-10-05,15:03:36,69,22.29,11.00,11.00,2.03
2000-10-05,15:04:28,15,2.52,10.00,13.00,0.22
2000-10-05,15:12:40,27,21.22,10.00,12.00,1.93
2000-10-05,15:13:20,69,20.42,12.00,8.00,2.04
2000-10-05,15:16:51,88,12.50,11.00,10.00,1.19
2000-10-05,15:19:09,171,16.45,12.00,14.00,1.27
