Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2003-10-07,15:29:03,213,25.45,25.00,22.00,1.08
2003-10-07,15:33:12,114,30.35,15.00,26.00,1.48
2003-10-07,15:34:00,77,24.10,16.00,22.00,1.27
2003-10-07,15:35:04,27,17.71,17.00,20.00,0.96
2003-10-07,15:36:40,114,31.19,17.00,21.00,1.64
2003-10-07,15:36:54,213,27.42,16.00,20.00,1.52
2003-10-07,15:38:51,124,23.00,16.00,25.00,1.12
2003-10-07,15:39:39,77,26.08,21.00,24.00,1.16
2003-10-07,15:41:02,78,16.01,23.00,20.00,0.74
2003-10-07,15:41:43,114,32.07,17.00,26.00,1.49
2003-10-07,15:43:00,213,26.85,19.00,22.00,1.31
2003-10-07,15:44:03,27,23.29,18.00,22.00,1.16
2003-10-07,15:44:06,22,25.85,15.00,21.00,1.44
2003-10-07,15:44:51,124,24.29,28.00,20.00,1.01
2003-10-07,15:45:08,114,26.42,25.00,16.00,1.29
2003-10-07,15:45:29,1,14.56,0.00,18.00,1.62
2003-10-07,15:47:26,213,27.96,22.00,26.00,1.17
2003-10-07,15:48:14,114,30.10,19.00,20.00,1.54
2003-10-07,15:50:28,27,23.41,22.00,25.00,1.00
2003-10-07,15:51:28,114,32.48,21.00,22.00,1.51
2003-10-07,15:51:40,22,30.00,22.00,21.00,1.40
2003-10-07,15:51:57,124,24.76,28.00,18.00,1.08
2003-10-07,15:52:13,53,26.38,21.00,22.00,1.23
2003-10-07,15:52:56,213,28.90,18.00,14.00,1.81
2003-10-07,15:53:50,11,16.05,25.00,25.00,0.64
2003-10-07,15:58:49,1,22.45,20.00,23.00,1.04
2003-10-07,16:00:40,213,27.54,15.00,23.00,1.45
2003-10-07,16:01:07,22,31.92,15.00,22.00,1.73
2003-10-07,16:01:40,124,24.25,13.00,27.00,1.21
2003-10-07,16:03:27,77,27.88,20.00,26.00,1.21
2003-10-07,16:04:38,213,26.36,29.00,26.00,0.96
2003-10-07,16:05:08,22,29.30,23.00,23.00,1.27
2003-10-07,16:08:18,27,22.48,14.00,30.00,1.02
2003-10-07,16:08:26,77,28.19,13.00,31.00,1.28
2003-10-07,16:09:09,22,29.21,20.00,30.00,1.17
2003-10-07,16:09:17,213,28.01,24.00,22.00,1.22
2003-10-07,16:10:08,1,14.01,23.00,19.00,0.67
2003-10-07,16:10:31,124,23.89,24.00,23.00,1.02
2003-10-07,16:12:51,114,31.63,16.00,19.00,1.81
2003-10-07,16:14:19,43,23.80,17.00,22.00,1.22
2003-10-07,16:14:49,1,25.21,20.00,24.00,1.15
2003-10-07,16:17:04,114,32.74,17.00,21.00,1.72
2003-10-07,16:17:27,22,30.45,15.00,22.00,1.65
2003-10-07,16:19:30,1,23.21,24.00,21.00,1.03
2003-10-07,16:19:43,77,28.24,26.00,19.00,1.25
2003-10-07,16:21:14,114,32.38,25.00,24.00,1.32
2003-10-07,16:22:00,22,26.02,22.00,21.00,1.21
2003-10-07,16:22:20,124,24.96,28.00,22.00,1.00
2003-10-07,16:25:36,1,11.21,15.00,21.00,0.62
2003-10-07,16:31:15,22,2.70,17.00,25.00,0.13
2003-10-07,16:33:24,27,22.60,12.00,25.00,1.22
