Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2000-10-01,15:22:48,213,25.63,19.00,21.00,1.28
2000-10-01,15:23:06,15,27.15,23.00,20.00,1.26
2000-10-01,15:24:33,124,23.04,20.00,19.00,1.18
2000-10-01,15:26:38,17,25.21,23.00,24.00,1.07
2000-10-01,15:26:59,1,14.85,20.00,17.00,0.80
2000-10-01,15:27:30,181,29.73,20.00,24.00,1.35
2000-10-01,15:27:54,150,25.38,20.00,22.00,1.21
2000-10-01,15:29:10,15,27.96,18.00,21.00,1.43
2000-10-01,15:30:05,9,23.51,18.00,19.00,1.27
2000-10-01,15:30:29,124,22.74,18.00,19.00,1.23
2000-10-01,15:30:41,17,25.32,19.00,21.00,1.27
2000-10-01,15:32:34,181,25.77,20.00,18.00,1.36
2000-10-01,15:34:13,1,16.26,21.00,21.00,0.77
2000-10-01,15:35:00,213,27.71,15.00,21.00,1.54
2000-10-01,15:35:23,88,2.69,20.00,24.00,0.12
2000-10-01,15:36:06,15,27.03,19.00,24.00,1.26
2000-10-01,15:36:28,9,24.65,19.00,24.00,1.15
2000-10-01,15:37:12,181,27.23,19.00,24.00,1.27
2000-10-01,15:40:37,13,13.47,21.00,22.00,0.63
2000-10-01,15:41:04,150,25.35,22.00,18.00,1.27
2000-10-01,15:41:30,3,23.90,20.00,17.00,1.29
2000-10-01,15:42:34,181,27.23,22.00,19.00,1.33
2000-10-01,15:43:04,15,27.55,22.00,23.00,1.22
2000-10-01,15:43:35,171,23.45,23.00,21.00,1.07
2000-10-01,15:44:03,17,25.28,19.00,19.00,1.33
2000-10-01,15:46:03,88,20.70,18.00,21.00,1.06
2000-10-01,15:46:15,124,24.02,19.00,19.00,1.26
2000-10-01,15:46:33,150,28.55,23.00,20.00,1.33
2000-10-01,15:47:11,9,3.54,23.00,20.00,0.16
2000-10-01,15:47:26,181,27.46,22.00,22.00,1.25
2000-10-01,15:48:50,13,9.18,18.00,21.00,0.47
2000-10-01,15:49:22,15,26.65,19.00,25.00,1.21
2000-10-01,15:50:16,27,23.10,16.00,20.00,1.28
2000-10-01,15:50:22,1,15.54,23.00,21.00,0.71
2000-10-01,15:51:48,9,24.17,22.00,19.00,1.18
2000-10-01,15:51:56,181,26.68,19.00,22.00,1.30
2000-10-01,15:52:30,88,19.38,23.00,21.00,0.88
2000-10-01,15:53:25,124,23.54,23.00,22.00,1.05
2000-10-01,15:53:30,213,26.57,22.00,23.00,1.18
2000-10-01,15:53:54,15,27.54,20.00,24.00,1.25
2000-10-01,15:55:20,27,22.36,21.00,17.00,1.18
2000-10-01,15:55:46,3,20.93,20.00,14.00,1.23
2000-10-01,15:55:48,1,14.51,23.00,17.00,0.73
2000-10-01,15:56:41,9,24.62,22.00,19.00,1.20
2000-10-01,15:57:27,13,12.94,21.00,22.00,0.60
2000-10-01,16:00:02,15,27.31,21.00,25.00,1.19
2000-10-01,16:01:16,9,24.81,21.00,24.00,1.10
2000-10-01,16:01:20,1,13.58,18.00,24.00,0.65
2000-10-01,16:01:38,3,20.84,22.00,20.00,0.99
2000-10-01,16:01:52,124,23.04,20.00,23.00,1.07
2000-10-01,16:02:14,27,22.33,19.00,23.00,1.06
2000-10-01,16:04:20,150,23.57,18.00,24.00,1.12
2000-10-01,16:05:28,13,13.02,22.00,19.00,0.64
2000-10-01,16:07:06,9,23.45,19.00,23.00,1.12
2000-10-01,16:07:40,27,22.58,24.00,23.00,0.96
2000-10-01,16:07:59,15,25.77,18.00,23.00,1.26
2000-10-01,16:08:19,181,5.26,15.00,18.00,0.32
2000-10-01,16:11:28,124,23.42,18.00,18.00,1.30
2000-10-01,16:11:49,11,23.69,19.00,22.00,1.16
2000-10-01,16:12:00,1,2.84,17.00,24.00,0.14
2000-10-01,16:15:18,124,20.21,21.00,13.00,1.19
2000-10-01,16:15:36,15,24.68,21.00,19.00,1.23
2000-10-01,16:16:08,1,15.02,20.00,19.00,0.77
2000-10-01,16:18:05,27,20.70,19.00,22.00,1.01
2000-10-01,16:19:02,3,21.12,16.00,22.00,1.11
2000-10-01,16:20:21,1,15.29,20.00,19.00,0.78
2000-10-01,16:21:31,124,21.69,19.00,20.00,1.11
2000-10-01,16:21:53,15,25.32,17.00,18.00,1.45
2000-10-01,16:23:57,3,21.46,18.00,19.00,1.16
2000-10-01,16:25:11,1,15.02,22.00,23.00,0.67
2000-10-01,16:25:44,11,26.24,19.00,19.00,1.38
2000-10-01,16:26:56,9,19.38,19.00,18.00,1.05
2000-10-01,16:27:25,124,22.28,20.00,22.00,1.06
2000-10-01,16:27:39,181,29.08,22.00,22.00,1.32
2000-10-01,16:27:50,27,20.98,18.00,20.00,1.10
2000-10-01,16:28:14,3,22.58,19.00,20.00,1.16
2000-10-01,16:29:05,15,26.61,20.00,16.00,1.48
2000-10-01,16:31:53,181,27.26,22.00,22.00,1.24
2000-10-01,16:34:17,124,20.57,22.00,19.00,1.00
2000-10-01,16:34:37,11,4.73,21.00,19.00,0.24
2000-10-01,16:35:49,181,25.42,23.00,18.00,1.24
2000-10-01,16:36:17,1,12.86,23.00,18.00,0.63
2000-10-01,16:37:54,9,17.92,22.00,18.00,0.90
2000-10-01,16:39:00,17,22.49,15.00,16.00,1.45
2000-10-01,16:41:44,9,18.25,21.00,21.00,0.87
2000-10-01,16:41:48,11,21.46,19.00,22.00,1.05
2000-10-01,16:45:25,15,24.20,15.00,18.00,1.47
2000-10-01,16:46:41,11,25.38,18.00,18.00,1.41
2000-10-01,16:48:01,9,18.34,17.00,16.00,1.11
2000-10-01,16:50:31,15,22.85,18.00,16.00,1.34
2000-10-01,16:51:29,13,11.14,17.00,18.00,0.64
2000-10-01,16:52:23,17,23.13,19.00,19.00,1.22
2000-10-01,16:54:00,9,18.32,21.00,16.00,0.99
2000-10-01,16:54:16,1,13.79,17.00,11.00,0.99
2000-10-01,16:55:52,15,18.02,19.00,14.00,1.09
2000-10-01,16:57:14,11,22.68,20.00,11.00,1.46
