Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2003-10-08,14:22:08,277,13.66,9.00,15.00,1.14
2003-10-08,14:23:46,2,23.01,15.00,17.00,1.44
2003-10-08,14:23:52,27,19.46,15.00,13.00,1.39
2003-10-08,14:24:17,121,11.61,17.00,18.00,0.66
2003-10-08,14:24:22,26,4.70,10.00,16.00,0.36
2003-10-08,14:25:08,510,9.25,13.00,13.00,0.71
2003-10-08,14:25:32,386,23.75,14.00,14.00,1.70
2003-10-08,14:28:22,22,23.58,16.00,15.00,1.52
2003-10-08,14:28:33,27,20.61,15.00,20.00,1.18
2003-10-08,14:28:41,277,14.80,18.00,21.00,0.76
2003-10-08,14:30:11,386,26.01,18.00,17.00,1.49
2003-10-08,14:32:52,510,11.18,13.00,16.00,0.77
2003-10-08,14:33:07,121,17.93,15.00,19.00,1.05
2003-10-08,14:33:10,27,21.36,14.00,17.00,1.38
2003-10-08,14:34:10,386,24.12,15.00,19.00,1.42
2003-10-08,14:35:38,277,15.98,17.00,21.00,0.84
2003-10-08,14:37:21,22,27.64,14.00,17.00,1.78
2003-10-08,14:37:52,27,22.85,17.00,17.00,1.34
2003-10-08,14:38:49,386,24.60,15.00,15.00,1.64
2003-10-08,14:39:40,510,10.60,15.00,13.00,0.76
2003-10-08,14:42:08,27,19.35,13.00,17.00,1.29
2003-10-08,14:43:06,277,14.44,11.00,10.00,1.38
2003-10-08,14:43:15,141,18.87,15.00,11.00,1.45
2003-10-08,14:44:41,386,24.18,11.00,18.00,1.67
2003-10-08,14:45:18,1,20.44,14.00,14.00,1.46
2003-10-08,14:47:20,510,8.76,12.00,19.00,0.57
2003-10-08,14:48:23,141,20.29,13.00,17.00,1.35
2003-10-08,14:49:51,114,27.33,12.00,20.00,1.71
2003-10-08,14:50:01,121,11.41,13.00,18.00,0.74
2003-10-08,14:52:34,88,19.63,18.00,15.00,1.19
2003-10-08,14:53:50,22,27.75,17.00,21.00,1.46
2003-10-08,14:54:40,78,10.26,16.00,15.00,0.66
2003-10-08,14:54:43,386,26.22,17.00,18.00,1.50
2003-10-08,14:54:50,11,25.42,20.00,23.00,1.18
2003-10-08,14:55:19,141,21.24,15.00,20.00,1.21
2003-10-08,14:56:34,1,22.83,14.00,16.00,1.52
2003-10-08,14:56:44,114,28.34,13.00,18.00,1.83
2003-10-08,14:58:44,277,14.38,14.00,17.00,0.93
2003-10-08,14:58:48,22,27.64,16.00,22.00,1.45
2003-10-08,15:00:01,121,12.74,14.00,14.00,0.91
2003-10-08,15:01:39,141,19.93,16.00,14.00,1.33
2003-10-08,15:04:16,27,21.56,17.00,17.00,1.27
2003-10-08,15:05:11,386,23.28,15.00,16.00,1.50
2003-10-08,15:06:18,1,17.15,13.00,11.00,1.43
2003-10-08,15:08:33,141,18.96,14.00,18.00,1.18
2003-10-08,15:11:09,14,24.04,16.00,21.00,1.30
2003-10-08,15:11:45,277,14.59,18.00,17.00,0.83
2003-10-08,15:11:48,386,24.75,16.00,19.00,1.41
2003-10-08,15:12:11,11,25.25,14.00,15.00,1.74
2003-10-08,15:12:24,27,22.49,13.00,16.00,1.55
2003-10-08,15:13:00,22,26.82,15.00,14.00,1.85
2003-10-08,15:13:08,114,27.18,15.00,17.00,1.70
2003-10-08,15:14:03,121,12.35,16.00,15.00,0.80
2003-10-08,15:15:57,14,24.54,14.00,18.00,1.53
2003-10-08,15:17:20,114,27.56,14.00,20.00,1.62
2003-10-08,15:18:09,1,22.98,13.00,20.00,1.39
2003-10-08,15:28:04,277,13.36,17.00,15.00,0.83
2003-10-08,15:30:25,121,9.52,11.00,13.00,0.79
2003-10-08,15:30:40,141,19.42,14.00,14.00,1.39
2003-10-08,15:33:18,386,22.85,14.00,14.00,1.63
2003-10-08,15:34:58,14,24.88,15.00,16.00,1.61
2003-10-08,15:35:39,277,15.02,14.00,18.00,0.94
2003-10-08,15:36:44,11,24.30,16.00,16.00,1.52
2003-10-08,15:37:17,141,20.50,16.00,16.00,1.28
2003-10-08,15:37:52,386,24.30,18.00,19.00,1.31
2003-10-08,15:38:53,14,24.82,14.00,22.00,1.38
2003-10-08,15:39:02,18,14.71,18.00,19.00,0.79
2003-10-08,15:39:11,121,18.66,12.00,19.00,1.20
2003-10-08,15:55:03,18,11.02,15.00,17.00,0.69
2003-10-08,15:55:07,14,23.66,13.00,17.00,1.58
2003-10-08,15:56:34,277,15.84,17.00,18.00,0.91
2003-10-08,15:56:50,141,21.99,17.00,15.00,1.37
2003-10-08,15:58:13,386,25.81,16.00,16.00,1.61
2003-10-08,15:58:57,38,22.80,17.00,21.00,1.20
2003-10-08,15:59:14,14,24.63,16.00,17.00,1.49
2003-10-08,16:00:55,121,17.05,15.00,15.00,1.14
2003-10-08,16:01:08,27,22.98,18.00,16.00,1.35
2003-10-08,16:02:14,386,26.43,18.00,16.00,1.55
2003-10-08,16:02:27,18,15.92,17.00,20.00,0.86
2003-10-08,16:03:06,14,23.69,18.00,21.00,1.22
2003-10-08,16:03:50,277,15.83,18.00,19.00,0.86
2003-10-08,16:04:49,27,23.67,16.00,13.00,1.63
2003-10-08,16:06:08,386,27.04,14.00,18.00,1.69
2003-10-08,16:06:40,22,28.18,13.00,20.00,1.71
2003-10-08,16:07:59,14,24.94,22.00,25.00,1.06
2003-10-08,16:08:56,114,30.01,13.00,22.00,1.71
2003-10-08,16:10:10,38,22.54,15.00,15.00,1.50
2003-10-08,16:10:22,27,24.30,21.00,19.00,1.22
2003-10-08,16:10:26,22,28.92,13.00,17.00,1.93
2003-10-08,16:11:16,277,14.49,14.00,20.00,0.85
2003-10-08,16:11:51,18,16.99,13.00,20.00,1.03
2003-10-08,16:12:42,386,28.35,19.00,19.00,1.49
2003-10-08,16:12:50,114,31.63,16.00,22.00,1.66
2003-10-08,16:13:10,14,25.19,16.00,18.00,1.48
2003-10-08,16:14:17,22,30.10,13.00,22.00,1.72
2003-10-08,16:15:14,88,22.42,22.00,21.00,1.04
2003-10-08,16:16:29,114,35.02,17.00,23.00,1.75
2003-10-08,16:17:47,1,25.61,22.00,21.00,1.19
2003-10-08,16:18:01,27,24.30,23.00,17.00,1.22
2003-10-08,16:18:06,22,29.35,17.00,15.00,1.83
2003-10-08,16:19:15,18,15.30,14.00,21.00,0.87
2003-10-08,16:20:36,277,16.00,23.00,17.00,0.80
2003-10-08,16:22:08,88,23.81,17.00,15.00,1.49
2003-10-08,16:23:11,78,24.13,21.00,18.00,1.24
2003-10-08,16:26:25,386,26.39,18.00,20.00,1.39
2003-10-08,16:26:32,18,15.85,17.00,18.00,0.91
2003-10-08,16:27:17,114,30.80,18.00,18.00,1.71
2003-10-08,16:27:34,11,26.46,17.00,18.00,1.51
2003-10-08,16:28:13,27,23.89,23.00,15.00,1.26
2003-10-08,16:29:11,277,16.45,15.00,17.00,1.03
2003-10-08,16:29:16,88,24.36,18.00,16.00,1.43
2003-10-08,16:29:22,22,29.92,21.00,20.00,1.46
2003-10-08,16:30:47,386,27.56,20.00,20.00,1.38
2003-10-08,16:32:14,114,31.63,19.00,20.00,1.62
2003-10-08,16:33:01,22,30.42,20.00,17.00,1.64
2003-10-08,16:33:18,11,27.33,19.00,21.00,1.37
2003-10-08,16:35:27,386,27.45,24.00,20.00,1.25
2003-10-08,16:35:56,114,29.87,20.00,20.00,1.49
2003-10-08,16:37:47,22,30.38,21.00,18.00,1.56
2003-10-08,16:39:16,114,32.25,21.00,25.00,1.40
2003-10-08,16:40:00,386,27.75,20.00,23.00,1.29
2003-10-08,16:40:31,88,23.17,24.00,25.00,0.95
2003-10-08,16:41:53,27,24.04,26.00,21.00,1.02
2003-10-08,16:42:31,22,26.57,22.00,20.00,1.27
2003-10-08,16:43:09,114,31.33,21.00,22.00,1.46
2003-10-08,16:43:22,213,27.18,23.00,25.00,1.13
2003-10-08,16:44:46,386,28.07,19.00,27.00,1.22
2003-10-08,16:46:49,1,25.16,24.00,21.00,1.12
2003-10-08,16:47:29,114,31.63,15.00,24.00,1.62
2003-10-08,16:47:53,213,26.86,20.00,20.00,1.34
2003-10-08,16:47:58,78,25.78,20.00,18.00,1.36
2003-10-08,16:50:53,27,23.01,18.00,18.00,1.28
2003-10-08,16:51:32,114,33.04,18.00,21.00,1.69
2003-10-08,16:52:24,22,31.18,24.00,23.00,1.33
2003-10-08,16:55:08,114,31.73,19.00,16.00,1.81
2003-10-08,16:56:13,11,26.67,22.00,19.00,1.30
